barangay,year,month,ndvi_mean,ndvi_std,evi_mean,evi_std,ndwi_mean,ndwi_std,s2_valid_px,vv_mean,vv_std,vh_mean,vh_std,s1_valid_px
Bunggo,2022,7,0.3464,0.3018,0.4248,4.9749,-0.4292,0.2231,4141,-4.5769,3.8114,-9.9605,3.4554,6672
Bunggo,2022,8,0.396,0.2619,0.4629,0,-0.4179,0.1645,1972,-4.6911,3.0262,-11.5862,3.7184,7549
Bunggo,2022,9,0.4577,0.2475,0.4492,2.4194,-0.5259,0.2118,8570,-5.4771,3.9215,-13.7604,3.2574,7046
Bunggo,2022,10,0.5731,0.277,0.4374,0.5054,-0.4389,0.1834,4421,-4.6679,3.2686,-11.0189,3.4699,16718
Bunggo,2022,11,0.3506,0.1892,0.3935,0,-0.3764,0.1815,2161,-4.0418,3.6643,-10.6091,2.9746,12841
Bunggo,2022,12,0.4831,0.3757,0.2294,0,-0.4222,0.1933,4918,-4.9369,3.4218,-11.7095,3.5357,9774
Bunggo,2023,1,0.476,0.305,0.3555,0,-0.3738,0.1647,5213,-3.7612,3.6251,-11.4904,3.9545,1061
Bunggo,2023,2,0.4793,0.2268,0.3119,0,-0.3286,0.1665,9222,-4.7955,3.3331,-11.9466,3.2443,1051
Bunggo,2023,3,0.3079,0.2158,0.27,0,-0.2503,0.0911,4942,-5.1165,3.3871,-12.7607,3.3876,4862
Bunggo,2023,4,0.28,0.2281,0.3063,2.3045,-0.3572,0.1592,10763,-5.6546,3.8335,-13.5121,3.386,2358
Bunggo,2023,5,0.5143,0.1573,0.2833,1.9448,-0.4043,0.1805,2992,-5.8687,4.1395,-11.6248,3.6082,7572
Bunggo,2023,6,0.124,0.2079,0.4775,1.0106,-0.4159,0.1863,1254,-5.6721,4.1304,-10.1969,3.5585,7954
Bunggo,2023,7,0.3201,0.2683,0.3854,1.632,-0.402,0.1947,627,-4.147,3.2702,-10.7657,3.1623,2600
Bunggo,2023,8,0.328,0.2531,0.5322,0.2553,-0.2479,0.203,3384,-5.4126,3.2023,-11.0504,3.336,13773
Bunggo,2023,9,0.3865,0.2922,0.3757,4.8441,-0.4872,0.3062,4740,-4.661,3.7794,-11.4223,3.3241,9948
Bunggo,2023,10,0.3838,0.201,0.3412,0.7394,-0.4453,0.1737,7513,-5.4918,3.7157,-11.1178,3.4872,4266
Bunggo,2023,11,0.2279,0.1792,0.3038,0.5442,-0.1824,0.1663,0,-6.4322,2.9795,-11.83,2.543,5999
Bunggo,2023,12,0.4139,0.2911,0.3909,0.7151,-0.423,0.2094,3130,-6.2974,3.6717,-11.5822,3.2164,1943
Bunggo,2024,1,0.4418,0.2317,0.4077,0.5019,-0.2292,0.1926,0,-6.2098,3.7865,-11.3271,3.3051,4605
Bunggo,2024,2,0.3695,0.2464,0.3087,0.5774,-0.4005,0.2066,2470,-5.683,4.3694,-12.2229,3.659,14811
Bunggo,2024,3,0.2394,0.1929,0.2972,0.7546,-0.4749,0.1774,0,-5.9592,3.5065,-11.8322,3.5061,4943
Bunggo,2024,4,0.4189,0.2546,0.3636,2.4959,-0.296,0.1653,8073,-5.6931,3.937,-11.5328,3.3851,7630
Bunggo,2024,5,0.4695,0.2307,0.2732,2.5732,-0.4802,0.2232,2760,-5.1985,3.8927,-13.2305,3.3981,2286
Bunggo,2024,6,0.5625,0.2278,0.3763,0,-0.5448,0.1531,4306,-5.2829,3.5252,-12.2592,3.6123,8883
Bunggo,2024,7,0.4935,0.2493,0.4505,4.2739,-0.4428,0.1924,10725,-4.1898,3.3429,-12.8933,3.3513,13960
Bunggo,2024,8,0.4236,0.2386,0.3913,0.9991,-0.4059,0.1699,3378,-4.6586,2.8043,-10.7187,3.6154,3032
Bunggo,2024,9,0.4503,0.271,0.2935,3.6486,-0.4431,0.1857,13004,-4.7478,3.5977,-11.0456,4.3514,4582
Bunggo,2024,10,0.3668,0.2185,0.496,0,-0.2617,0.1959,0,-5.2338,2.7337,-11.4455,3.4885,3271
Bunggo,2024,11,0.4798,0.1763,0.1904,0.2059,-0.4814,0.0588,4673,-5.789,3.554,-11.5324,2.9192,2816
Bunggo,2024,12,0.4515,0.2983,0.2179,1.4486,-0.3655,0.1595,4826,-6.198,3.4346,-11.262,3.4728,0
Bunggo,2025,1,0.3413,0.2312,0.2482,0.6073,-0.372,0.2172,0,-7.432,3.3997,-11.0885,3.3925,11267
Bunggo,2025,2,0.3321,0.1581,0.2961,0.6171,-0.4285,0.1971,4635,-6.3035,2.8265,-12.3455,3.275,16058
Bunggo,2025,3,0.3599,0.2281,0.1308,0.5566,-0.2763,0.1798,7321,-6.4411,4.2406,-10.8548,3.8249,0
Bunggo,2025,4,0.3116,0.2004,0.3918,0,-0.3066,0.1783,5238,-4.3585,3.7541,-13.0137,3.3527,2487
Bunggo,2025,5,0.2789,0.2461,0.3079,0,-0.3671,0.196,7567,-4.7995,3.4746,-11.7687,3.807,3610
Bunggo,2025,6,0.2819,0.2805,0.4118,0.9931,-0.3915,0.2029,3407,-4.4329,4.0235,-13.2769,2.924,11767
Bunggo,2025,7,0.4946,0.2888,0.4817,0,-0.3632,0.1426,2497,-4.6915,3.7927,-10.8626,4.0663,5257
Bunggo,2025,8,0.4991,0.2524,0.2254,0.7488,-0.3807,0.2212,248,-5.1229,3.6688,-11.3206,3.6348,6803
Bunggo,2025,9,0.4878,0.3151,0.2026,0.4884,-0.3805,0.1784,3448,-4.5222,3.6279,-12.4205,3.0718,4644
Bunggo,2025,10,0.4673,0.2561,0.3525,0.9773,-0.4526,0.2116,5227,-5.0677,3.4449,-11.1261,3.6879,6246
Bunggo,2025,11,0.1717,0.1829,0.0892,0,-0.3273,0.0865,2843,-6.0677,3.1603,-13.1264,3.6269,8284
Bunggo,2025,12,0.3179,0.3291,0.2729,1.4913,-0.4221,0.213,2704,-5.1481,2.9998,-12.098,3.2357,0
